SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1715798100.644405, -1.886332, -0.471957, -2.582595, 0.014324, -0.693732, -2.539088, 23.890533, 143.140335, -241.444809
1715798100.677742, -1.427094, -1.084723, -2.912546, -0.352420, -0.972610, -2.515533, 23.401871, 143.206772, -241.303131
1715798100.710956, -0.386065, -1.578527, -3.547010, -0.632656, -0.080264, -2.694991, 21.914322, 143.967285, -240.911163
1715798100.744416, 0.134375, -1.688660, -4.908862, -0.852120, -0.628507, -2.525532, 19.927872, 143.516861, -240.099380
1715798100.777786, 1.735048, -1.438466, -5.661688, -1.133410, -1.098743, -2.253506, 18.608292, 143.562210, -239.571259
1715798100.811110, 2.490568, -0.716914, -6.688651, -1.587838, -0.745032, -2.170702, 17.916901, 143.095276, -239.233795
1715798100.844453, 3.817106, -0.319327, -8.993669, -1.585260, -1.219059, -1.838378, 17.582108, 142.302460, -238.014267
1715798100.877603, 5.273229, 0.073322, -10.209175, -1.436923, -0.038825, -1.493681, 17.025360, 141.311172, -236.571548
1715798100.911163, 5.629516, -0.648829, -9.667637, -0.804051, 0.838599, -1.343677, 16.514801, 140.962143, -236.293167
1715798100.944404, 5.607669, 0.098462, -8.909273, -1.206629, -0.663605, -0.670109, 16.062698, 140.256058, -235.522644
1715798100.977739, 4.955848, 0.021997, -9.264962, -1.126199, 0.159108, -0.675809, 16.136429, 139.597488, -234.621597
1715798101.010831, 6.322937, -0.651672, -9.297134, -0.892907, 0.934252, -0.472070, 15.445770, 139.062592, -234.518707
1715798101.044041, 4.564246, 0.351798, -9.627235, -1.342193, -0.105378, 0.266820, 14.670578, 138.661133, -233.415421
1715798101.077240, 2.973299, -0.247501, -10.519673, -0.981541, 0.854097, -0.203571, 14.567703, 137.549957, -232.759033
1715798101.110173, 4.332458, 0.250942, -9.219622, -1.088665, 0.697885, -0.029878, 13.547775, 137.108948, -232.468140
1715798101.144430, 2.596661, 0.137517, -10.166080, -1.771708, -0.063325, 0.415039, 13.396484, 136.245758, -232.435211
1715798101.177764, 2.740613, -0.231040, -10.584017, -1.479470, 0.733662, 0.028445, 12.907852, 135.223572, -232.137604
1715798101.211024, 3.934870, 1.031153, -10.805481, -1.938200, 0.202435, 0.370340, 12.293839, 133.886169, -231.919617
1715798101.244309, 4.223821, 1.085621, -14.373590, -1.625974, -0.260561, 0.665660, 12.237839, 133.328033, -231.633865
1715798101.277637, 5.424662, 2.923320, -14.124144, -1.068855, -0.914122, 1.164624, 12.460587, 132.498718, -231.662262
1715798101.311101, 4.751892, 3.898209, -14.692018, -1.088793, -0.917115, 1.555621, 13.279510, 131.627472, -231.581696
1715798101.344365, 3.729717, 4.467580, -15.490934, -0.610036, -0.498361, 1.694712, 14.242233, 131.427063, -231.664963
1715798101.377690, 2.963124, 5.029619, -14.968998, -0.552145, -0.703599, 2.077488, 14.698959, 131.288391, -232.014633
1715798101.410966, 1.638831, 5.200655, -15.144074, -0.225165, -0.786313, 2.139380, 16.380219, 130.848053, -231.726471
1715798101.444378, 1.839944, 5.628170, -15.157541, -0.159526, -0.909080, 2.400756, 17.314270, 130.737640, -231.651688
1715798101.477652, 0.877026, 6.586898, -15.051448, 0.035429, -0.463413, 2.561932, 18.021317, 130.697525, -231.608353
1715798101.511071, -0.320524, 7.034464, -15.066861, 0.101658, -0.886524, 2.691541, 18.980453, 130.804886, -231.705490
1715798101.543631, -0.755820, 7.413346, -14.427010, 0.383110, -0.121273, 2.379249, 19.906601, 130.698029, -231.834412
1715798101.577644, -1.315913, 6.867019, -13.639617, 0.466662, -0.218148, 2.371026, 20.153351, 130.730484, -232.026550
1715798101.611088, -2.488473, 6.375160, -13.222876, 0.797683, -1.092387, 2.282405, 21.523392, 130.729156, -231.922668
1715798101.644360, -3.330035, 5.970241, -12.490251, 1.153331, -0.124119, 1.622944, 22.347427, 131.575226, -232.085266
1715798101.677670, -2.497152, 5.396082, -11.209503, 1.345725, 0.345641, 1.422874, 22.782120, 131.859344, -232.361725
1715798101.711048, -3.085378, 5.370194, -10.468347, 1.250979, -0.532014, 1.279562, 22.948807, 132.356857, -232.107361
1715798101.744454, -3.233669, 4.164265, -10.628759, 1.218888, -0.444587, 1.063697, 23.643280, 133.042953, -232.591461
1715798101.777749, -3.952827, 3.731663, -10.633697, 1.313310, -0.673045, 0.888503, 24.308487, 133.608627, -233.150665
1715798101.810962, -4.108749, 3.206135, -11.011532, 1.391555, -0.747089, 0.377801, 24.888535, 134.164001, -233.580856
