SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1715946949.865897, -0.534954, -1.767070, -30.316878, 1.520112, 0.442593, 1.020404, 10.387802, 110.740173, -239.592499
1715946949.899066, -1.675642, 1.229423, -27.248259, 1.609541, -0.534176, 1.623662, 9.712799, 112.365326, -238.642410
1715946949.932490, 0.317381, 4.459350, -22.440852, 0.717327, -0.414926, 1.474439, 9.501724, 112.870209, -238.045334
1715946949.965853, 2.879925, 5.451747, -23.859866, 0.784285, -0.611475, 1.394029, 8.876709, 114.089035, -237.460876
1715946949.999186, 4.121618, 6.574927, -23.191883, 1.751967, -1.682053, 1.782411, 9.197769, 115.581635, -236.369812
1715946950.032491, 2.931401, 6.000169, -14.491654, 1.452171, -1.984776, 1.497118, 9.389297, 116.651062, -235.790482
1715946950.065755, 2.614319, 4.723610, -11.110891, 0.988811, -2.001252, 0.977678, 10.650467, 118.128372, -234.638138
1715946950.099090, 2.632574, 3.301754, -9.450812, 1.240559, -2.847328, 0.685963, 11.970490, 119.552521, -233.689789
1715946950.132423, 3.564817, 3.371784, -2.782661, 1.416268, -1.330641, 0.071137, 12.874130, 120.190826, -233.488373
1715946950.165758, 2.673126, 2.955642, -0.859668, 0.503149, 0.596136, -0.242237, 13.098892, 121.391525, -233.206253
1715946950.199099, 1.214309, 1.903839, -1.684620, 0.425308, -0.431017, -0.185875, 12.833450, 121.893646, -232.838562
1715946950.232536, -0.512359, 1.056292, -1.131260, 0.939963, -1.439682, -0.127927, 13.054047, 122.188766, -233.113815
1715946950.265814, -2.115726, 0.720206, 1.036390, 1.488494, -1.217290, -0.884201, 14.365540, 123.270523, -232.717636
1715946950.299116, -2.210896, -0.698508, 1.602619, 1.360275, -1.355608, -1.437711, 15.504486, 124.387955, -232.529922
1715946950.332398, -0.419434, -2.711134, 2.605939, 1.549356, -0.866339, -1.212033, 16.310760, 125.444916, -232.598129
1715946950.365762, -0.750582, -3.515586, 4.036325, 1.503924, 0.395405, -0.583403, 16.425095, 126.348389, -232.566620
1715946950.399119, -1.415871, -4.139275, 4.500650, 0.824628, 0.211725, -0.182017, 15.852875, 127.505676, -232.613113
1715946950.432393, -2.064999, -3.902249, 4.103362, 0.013810, -0.390612, 0.113501, 16.150131, 127.660248, -232.598709
1715946950.465752, -2.288857, -3.031658, 4.013580, -0.655234, -0.106134, 0.309296, 16.419052, 127.832138, -232.582947
1715946950.499091, -2.313098, -2.869002, 3.414281, -1.246975, 0.172546, 0.321333, 16.151825, 127.144287, -232.821945
1715946950.532422, -2.024148, -2.005892, 2.069189, -1.251050, 0.223889, 0.133766, 16.193695, 126.170807, -232.473068
1715946950.565814, -0.625036, -1.269825, 1.851616, -1.288219, 0.342468, 0.140167, 16.146729, 125.296829, -232.726471
1715946950.599109, 0.489614, -0.071377, 1.190068, -1.281322, 0.795558, 0.576000, 16.156204, 124.444870, -232.445145
1715946950.632472, 0.094421, 1.640477, 0.839916, -1.451222, 1.721007, 0.557152, 15.208435, 122.892502, -232.763306
1715946950.665783, -1.519121, 3.422511, -0.092177, -2.051616, 2.682726, -0.260222, 13.107391, 121.063309, -233.166443
1715946950.699062, 0.990002, 5.081543, -3.082984, -3.526675, 1.620162, -0.920124, 12.352432, 119.888870, -233.445389
1715946950.732477, 2.394202, 5.457882, -8.252813, -3.885710, 0.082911, -0.890089, 11.965836, 116.298737, -235.062286
1715946950.765781, 3.449296, 8.739884, -16.047286, -2.719001, -0.631025, -0.333190, 12.939056, 113.460495, -236.597534
1715946950.799089, 1.519121, 11.322180, -19.099444, -2.219238, 3.184271, -0.880129, 12.500656, 112.771500, -237.342789
1715946950.832515, 0.040253, 10.156503, -26.303298, -0.971738, 3.339534, -1.520079, 10.882950, 111.342651, -239.060654
1715946950.865867, 1.319804, 8.940398, -24.596531, 0.160469, 0.864608, -0.780483, 10.670380, 110.846527, -239.582550
1715946950.899033, -0.185401, 6.239888, -21.575199, -1.486649, 0.452633, -1.385462, 10.934433, 110.419693, -239.755478
1715946950.932389, 2.297685, 3.025523, -25.592519, -1.108499, 0.149251, -0.702096, 11.701187, 109.172760, -241.130463
1715946950.965752, 2.839822, 0.693121, -25.454254, -0.238645, -0.402812, 0.615687, 11.751419, 108.880035, -241.427063
1715946950.999159, -1.997961, 0.862511, -21.906496, 0.327472, -0.625987, 0.913260, 11.390244, 108.707748, -241.368607
1715946951.032477, -2.220622, 1.893215, -19.761142, 0.635407, 0.107947, 0.561832, 11.166245, 108.943695, -240.627182
